run_year,Month,Location,fishery,Release.mort.rate
2004,7,MO,40,0.31
2004,7,NO,40,0.14
2004,7,SF,40,0.223
2004,8,CO,10,0.26
2004,8,FB,10,0.26
2004,8,KO,10,0.26
2004,8,MO,10,0.26
2004,8,NO,10,0.26
2004,8,SF,10,0.26
2004,8,CO,40,0.14
2004,8,FB,40,0.14
2004,8,KC,40,0.14
2004,8,KO,40,0.14
2004,8,MO,40,0.299
2004,8,NO,40,0.14
2004,8,SF,40,0.296
2004,9,CO,10,0.26
2004,9,FB,10,0.26
2004,9,KC,10,0.26
2004,9,KO,10,0.26
2004,9,MO,10,0.26
2004,9,NO,10,0.26
2004,9,SF,10,0.26
2004,9,CO,40,0.14
2004,9,FB,40,0.14
2004,9,KC,40,0.14
2004,9,KO,40,0.14
2004,9,MO,40,0.293
2004,9,NO,40,0.14
2004,9,SF,40,0.237
2004,10,CO,10,0.26
2004,10,KO,10,0.26
2004,10,NO,10,0.26
2004,10,SF,10,0.26
2004,10,CO,40,0.14
2004,10,FB,40,0.14
2004,10,KO,40,0.14
2004,10,MO,40,0.14
2004,10,NO,40,0.14
2004,10,SF,40,0.152
2004,11,CO,10,0.26
2004,11,KO,10,0.26
2004,11,NO,10,0.26
2004,11,CO,40,0.14
2004,11,FB,40,0.14
2004,11,NO,40,0.14
2004,11,SF,40,0.154
2004,12,CO,10,0.26
2004,12,CO,40,0.14
2005,2,FB,40,0.14
2005,3,CO,10,0.26
2005,3,KO,10,0.26
2005,3,NO,10,0.26
2005,3,CO,40,0.14
2005,3,FB,40,0.14
2005,3,NO,40,0.14
2005,4,CO,10,0.26
2005,4,KO,10,0.26
2005,4,NO,10,0.26
2005,4,CO,40,0.14
2005,4,FB,40,0.14
2005,4,MO,40,0.246
2005,4,NO,40,0.14
2005,4,SF,40,0.181
2005,5,CO,10,0.26
2005,5,MO,10,0.26
2005,5,NO,10,0.26
2005,5,CO,40,0.14
2005,5,FB,40,0.14
2005,5,KC,40,0.14
2005,5,KO,40,0.14
2005,5,MO,40,0.242
2005,5,NO,40,0.14
2005,5,SF,40,0.169
2005,6,MO,10,0.26
2005,6,NO,10,0.26
2005,6,CO,40,0.14
2005,6,FB,40,0.14
2005,6,KC,40,0.14
2005,6,KO,40,0.14
2005,6,MO,40,0.268
2005,6,NO,40,0.14
2005,6,SF,40,0.154
2005,7,MO,10,0.26
2005,7,SF,10,0.26
2005,7,CO,40,0.14
2005,7,FB,40,0.14
2005,7,KC,40,0.14
2005,7,KO,40,0.14
2005,7,MO,40,0.245
2005,7,NO,40,0.14
2005,7,SF,40,0.193
2005,8,MO,10,0.26
2005,8,SF,10,0.26
2005,8,CO,40,0.14
2005,8,FB,40,0.14
2005,8,KC,40,0.14
2005,8,KO,40,0.14
2005,8,MO,40,0.223
2005,8,NO,40,0.14
2005,8,SF,40,0.221
2005,9,CO,10,0.26
2005,9,FB,10,0.26
2005,9,KC,10,0.26
2005,9,KO,10,0.26
2005,9,MO,10,0.26
2005,9,NO,10,0.26
2005,9,SF,10,0.26
2005,9,CO,40,0.14
2005,9,FB,40,0.14
2005,9,KC,40,0.14
2005,9,KO,40,0.14
2005,9,MO,40,0.243
2005,9,NO,40,0.14
2005,9,SF,40,0.15
2005,10,CO,10,0.26
2005,10,KO,10,0.26
2005,10,NO,10,0.26
2005,10,SF,10,0.26
2005,10,CO,40,0.14
2005,10,FB,40,0.14
2005,10,KO,40,0.14
2005,10,NO,40,0.14
2005,10,SF,40,0.146
2005,11,CO,10,0.26
2005,11,KO,10,0.26
2005,11,NO,10,0.26
2005,11,CO,40,0.14
2005,11,FB,40,0.14
2005,11,NO,40,0.14
2005,11,SF,40,0.14
2005,12,CO,10,0.26
2005,12,CO,40,0.14
2006,2,FB,40,0.14
2006,3,CO,40,0.14
2006,3,FB,40,0.14
2006,3,NO,40,0.14
2006,4,CO,40,0.14
2006,4,FB,40,0.14
2006,4,MO,40,0.239
2006,4,NO,40,0.14
2006,4,SF,40,0.143
2006,5,MO,10,0.26
2006,5,CO,40,0.14
2006,5,FB,40,0.14
2006,5,KC,40,0.14
2006,5,KO,40,0.14
2006,5,MO,40,0.291
2006,5,NO,40,0.14
2006,5,SF,40,0.142
2006,6,MO,10,0.26
2006,6,NO,10,0.26
2006,6,CO,40,0.14
2006,6,FB,40,0.14
2006,6,KC,40,0.14
2006,6,KO,40,0.14
2006,6,MO,40,0.228
2006,6,NO,40,0.14
2006,6,SF,40,0.152
2006,7,MO,10,0.26
2006,7,NO,10,0.26
2006,7,SF,10,0.26
2006,7,CO,40,0.14
2006,7,FB,40,0.14
2006,7,KC,40,0.14
2006,7,KO,40,0.14
2006,7,MO,40,0.205
2006,7,NO,40,0.14
2006,7,SF,40,0.15
2006,8,MO,10,0.26
2006,8,NO,10,0.26
2006,8,SF,10,0.26
2006,8,CO,40,0.14
2006,8,FB,40,0.14
2006,8,MO,40,0.229
2006,8,NO,40,0.14
2006,8,SF,40,0.145
2006,9,CO,10,0.26
2006,9,FB,10,0.26
2006,9,KO,10,0.26
2006,9,MO,10,0.26
2006,9,NO,10,0.26
2006,9,SF,10,0.26
2006,9,CO,40,0.14
2006,9,FB,40,0.14
2006,9,KC,40,0.14
2006,9,KO,40,0.14
2006,9,MO,40,0.143
2006,9,NO,40,0.14
2006,9,SF,40,0.141
2006,10,CO,10,0.26
2006,10,KO,10,0.26
2006,10,NO,10,0.26
2006,10,SF,10,0.26
2006,10,CO,40,0.14
2006,10,FB,40,0.14
2006,10,KO,40,0.14
2006,10,NO,40,0.14
2006,10,SF,40,0.14
2006,11,CO,10,0.26
2006,11,KO,10,0.26
2006,11,NO,10,0.26
2006,11,CO,40,0.14
2006,11,FB,40,0.14
2006,11,NO,40,0.14
2006,11,SF,40,0.141
2006,12,CO,10,0.26
2006,12,CO,40,0.14
2007,2,FB,40,0.14
2007,3,CO,40,0.14
2007,3,FB,40,0.14
2007,3,NO,40,0.14
2007,4,CO,10,0.26
2007,4,FB,10,0.26
2007,4,KO,10,0.26
2007,4,NO,10,0.26
2007,4,CO,40,0.14
2007,4,FB,40,0.14
2007,4,MO,40,0.221
2007,4,NO,40,0.14
2007,4,SF,40,0.142
2007,5,CO,10,0.26
2007,5,KO,10,0.26
2007,5,MO,10,0.26
2007,5,NO,10,0.26
2007,5,SF,10,0.26
2007,5,CO,40,0.14
2007,5,FB,40,0.14
2007,5,KC,40,0.14
2007,5,KO,40,0.14
2007,5,MO,40,0.163
2007,5,NO,40,0.14
2007,5,SF,40,0.143
2007,6,CO,10,0.26
2007,6,KO,10,0.26
2007,6,MO,10,0.26
2007,6,NO,10,0.26
2007,6,CO,40,0.14
2007,6,FB,40,0.14
2007,6,KC,40,0.14
2007,6,KO,40,0.14
2007,6,MO,40,0.157
2007,6,NO,40,0.14
2007,6,SF,40,0.143
2007,7,CO,10,0.26
2007,7,KO,10,0.26
2007,7,MO,10,0.26
2007,7,NO,10,0.26
2007,7,SF,10,0.26
2007,7,CO,40,0.14
2007,7,FB,40,0.14
2007,7,KC,40,0.14
2007,7,KO,40,0.14
2007,7,MO,40,0.164
2007,7,NO,40,0.14
2007,7,SF,40,0.143
2007,8,CO,10,0.26
2007,8,FB,10,0.26
2007,8,KO,10,0.26
2007,8,MO,10,0.26
2007,8,NO,10,0.26
2007,8,SF,10,0.26
2007,8,CO,40,0.14
2007,8,FB,40,0.14
2007,8,KC,40,0.14
2007,8,KO,40,0.14
2007,8,MO,40,0.15
2007,8,NO,40,0.14
2007,8,SF,40,0.144
2007,9,CO,10,0.26
2007,9,FB,10,0.26
2007,9,KC,10,0.26
2007,9,KO,10,0.26
2007,9,MO,10,0.26
2007,9,NO,10,0.26
2007,9,SF,10,0.26
2007,9,CO,40,0.14
2007,9,FB,40,0.14
2007,9,KC,40,0.14
2007,9,KO,40,0.14
2007,9,MO,40,0.167
2007,9,NO,40,0.14
2007,9,SF,40,0.149
2007,10,CO,10,0.26
2007,10,KO,10,0.26
2007,10,NO,10,0.26
2007,10,SF,10,0.26
2007,10,CO,40,0.14
2007,10,FB,40,0.14
2007,10,KO,40,0.14
2007,10,MO,40,0.15
2007,10,NO,40,0.14
2007,10,SF,40,0.14
2007,11,CO,10,0.26
2007,11,KO,10,0.26
2007,11,NO,10,0.26
2007,11,CO,40,0.14
2007,11,FB,40,0.14
2007,11,NO,40,0.14
2007,11,SF,40,0.14
2007,12,CO,10,0.26
2007,12,CO,40,0.14
2008,2,FB,40,0.14
2008,3,FB,40,0.14
2008,9,NO,10,0.26
2008,9,NO,40,0.14
2008,10,KO,10,0.26
2008,10,NO,10,0.26
2008,10,KO,40,0.14
2008,10,NO,40,0.14
2008,11,CO,10,0.26
2008,11,NO,10,0.26
2008,11,CO,40,0.14
2008,11,NO,40,0.14
2009,8,KC,40,0.14
2009,8,KO,40,0.14
2009,9,NO,10,0.26
2009,9,KC,40,0.14
2009,9,KO,40,0.14
2009,9,NO,40,0.14
2009,10,CO,10,0.26
2009,10,NO,10,0.26
2009,10,CO,40,0.14
2009,10,NO,40,0.14
2009,11,CO,40,0.14
2010,4,FB,40,0.14
2010,4,MO,40,0.217
2010,4,SF,40,0.151
2010,5,CO,10,0.26
2010,5,KO,10,0.26
2010,5,NO,10,0.26
2010,5,CO,40,0.14
2010,5,FB,40,0.14
2010,5,KC,40,0.14
2010,5,KO,40,0.14
2010,5,MO,40,0.192
2010,5,NO,40,0.14
2010,5,SF,40,0.14
2010,6,CO,10,0.26
2010,6,NO,10,0.26
2010,6,CO,40,0.14
2010,6,FB,40,0.14
2010,6,KC,40,0.14
2010,6,KO,40,0.14
2010,6,MO,40,0.171
2010,6,NO,40,0.14
2010,6,SF,40,0.146
2010,7,CO,10,0.26
2010,7,FB,10,0.26
2010,7,KO,10,0.26
2010,7,MO,10,0.26
2010,7,NO,10,0.26
2010,7,SF,10,0.26
2010,7,CO,40,0.14
2010,7,FB,40,0.14
2010,7,KC,40,0.14
2010,7,KO,40,0.14
2010,7,MO,40,0.155
2010,7,NO,40,0.14
2010,7,SF,40,0.172
2010,8,CO,10,0.26
2010,8,FB,10,0.26
2010,8,KO,10,0.26
2010,8,NO,10,0.26
2010,8,CO,40,0.14
2010,8,FB,40,0.14
2010,8,KC,40,0.14
2010,8,KO,40,0.14
2010,8,MO,40,0.152
2010,8,NO,40,0.14
2010,8,SF,40,0.163
2010,9,NO,10,0.26
2010,9,CO,40,0.14
2010,9,FB,40,0.14
2010,9,KC,40,0.14
2010,9,KO,40,0.14
2010,9,MO,40,0.14
2010,9,NO,40,0.14
2010,9,SF,40,0.147
2010,10,CO,10,0.26
2010,10,KO,10,0.26
2010,10,NO,10,0.26
2010,10,CO,40,0.14
2010,10,KO,40,0.14
2010,10,NO,40,0.14
2010,11,CO,40,0.14
2011,3,CO,40,0.14
2011,3,NO,40,0.14
2011,4,CO,10,0.26
2011,4,NO,10,0.26
2011,4,CO,40,0.14
2011,4,FB,40,0.14
2011,4,MO,40,0.205
2011,4,NO,40,0.14
2011,4,SF,40,0.146
2011,5,CO,10,0.26
2011,5,KO,10,0.26
2011,5,MO,10,0.26
2011,5,NO,10,0.26
2011,5,SF,10,0.26
2011,5,CO,40,0.14
2011,5,FB,40,0.14
2011,5,KC,40,0.14
2011,5,KO,40,0.14
2011,5,MO,40,0.195
2011,5,NO,40,0.14
2011,5,SF,40,0.141
2011,6,CO,10,0.26
2011,6,KO,10,0.26
2011,6,MO,10,0.26
2011,6,NO,10,0.26
2011,6,SF,10,0.26
2011,6,CO,40,0.14
2011,6,FB,40,0.14
2011,6,KC,40,0.14
2011,6,KO,40,0.14
2011,6,MO,40,0.176
2011,6,NO,40,0.14
2011,6,SF,40,0.14
2011,7,CO,10,0.26
2011,7,FB,10,0.26
2011,7,KC,10,0.26
2011,7,KO,10,0.26
2011,7,MO,10,0.26
2011,7,NO,10,0.26
2011,7,SF,10,0.26
2011,7,CO,40,0.14
2011,7,FB,40,0.14
2011,7,KC,40,0.14
2011,7,KO,40,0.14
2011,7,MO,40,0.284
2011,7,NO,40,0.14
2011,7,SF,40,0.148
2011,8,CO,10,0.26
2011,8,FB,10,0.26
2011,8,KC,10,0.26
2011,8,KO,10,0.26
2011,8,MO,10,0.26
2011,8,NO,10,0.26
2011,8,SF,10,0.26
2011,8,CO,40,0.14
2011,8,FB,40,0.14
2011,8,KC,40,0.14
2011,8,KO,40,0.14
2011,8,MO,40,0.33
2011,8,NO,40,0.14
2011,8,SF,40,0.155
2011,9,CO,10,0.26
2011,9,FB,10,0.26
2011,9,MO,10,0.26
2011,9,NO,10,0.26
2011,9,SF,10,0.26
2011,9,CO,40,0.14
2011,9,FB,40,0.14
2011,9,KC,40,0.14
2011,9,KO,40,0.14
2011,9,MO,40,0.206
2011,9,NO,40,0.14
2011,9,SF,40,0.171
2011,10,CO,10,0.26
2011,10,KO,10,0.26
2011,10,NO,10,0.26
2011,10,SF,10,0.26
2011,10,FB,40,0.14
2011,10,KO,40,0.14
2011,10,NO,40,0.14
2011,10,SF,40,0.176
2011,11,CO,10,0.26
2011,11,CO,40,0.14
2012,3,CO,40,0.14
2012,3,NO,40,0.14
2012,4,CO,10,0.26
2012,4,KO,10,0.26
2012,4,NO,10,0.26
2012,4,CO,40,0.14
2012,4,FB,40,0.14
2012,4,MO,40,0.214
2012,4,NO,40,0.14
2012,4,SF,40,0.144
2012,5,CO,10,0.26
2012,5,KO,10,0.26
2012,5,MO,10,0.26
2012,5,NO,10,0.26
2012,5,SF,10,0.26
2012,5,CO,40,0.14
2012,5,FB,40,0.14
2012,5,KC,40,0.14
2012,5,KO,40,0.14
2012,5,MO,40,0.207
2012,5,NO,40,0.14
2012,5,SF,40,0.14
2012,6,CO,10,0.26
2012,6,KO,10,0.26
2012,6,MO,10,0.26
2012,6,NO,10,0.26
2012,6,SF,10,0.26
2012,6,CO,40,0.14
2012,6,FB,40,0.14
2012,6,KC,40,0.14
2012,6,KO,40,0.14
2012,6,MO,40,0.197
2012,6,NO,40,0.14
2012,6,SF,40,0.145
2012,7,CO,10,0.26
2012,7,FB,10,0.26
2012,7,KO,10,0.26
2012,7,MO,10,0.26
2012,7,NO,10,0.26
2012,7,SF,10,0.26
2012,7,CO,40,0.14
2012,7,FB,40,0.14
2012,7,KC,40,0.14
2012,7,KO,40,0.14
2012,7,MO,40,0.276
2012,7,NO,40,0.14
2012,7,SF,40,0.145
2012,8,CO,10,0.26
2012,8,FB,10,0.26
2012,8,KO,10,0.26
2012,8,MO,10,0.26
2012,8,NO,10,0.26
2012,8,SF,10,0.26
2012,8,CO,40,0.14
2012,8,FB,40,0.14
2012,8,KC,40,0.14
2012,8,KO,40,0.14
2012,8,MO,40,0.254
2012,8,NO,40,0.14
2012,8,SF,40,0.176
2012,9,CO,10,0.26
2012,9,FB,10,0.26
2012,9,KC,10,0.26
2012,9,KO,10,0.26
2012,9,MO,10,0.26
2012,9,NO,10,0.26
2012,9,SF,10,0.26
2012,9,CO,40,0.14
2012,9,FB,40,0.14
2012,9,KC,40,0.14
2012,9,KO,40,0.14
2012,9,MO,40,0.246
2012,9,NO,40,0.14
2012,9,SF,40,0.162
2012,10,CO,10,0.26
2012,10,KO,10,0.26
2012,10,NO,10,0.26
2012,10,SF,10,0.26
2012,10,CO,40,0.14
2012,10,FB,40,0.14
2012,10,KO,40,0.14
2012,10,MO,40,0.14
2012,10,NO,40,0.14
2012,10,SF,40,0.165
2012,11,CO,10,0.26
2012,11,CO,40,0.14
2012,11,FB,40,0.14
2012,11,SF,40,0.152
2013,3,CO,40,0.14
2013,3,NO,40,0.14
2013,4,CO,10,0.26
2013,4,KO,10,0.26
2013,4,NO,10,0.26
2013,4,CO,40,0.14
2013,4,FB,40,0.14
2013,4,MO,40,0.187
2013,4,NO,40,0.14
2013,4,SF,40,0.141
2013,5,CO,10,0.26
2013,5,FB,10,0.26
2013,5,KC,10,0.26
2013,5,KO,10,0.26
2013,5,MO,10,0.26
2013,5,NO,10,0.26
2013,5,SF,10,0.26
2013,5,CO,40,0.14
2013,5,FB,40,0.14
2013,5,KC,40,0.14
2013,5,KO,40,0.14
2013,5,MO,40,0.181
2013,5,NO,40,0.14
2013,5,SF,40,0.14
2013,6,CO,10,0.26
2013,6,FB,10,0.26
2013,6,KC,10,0.26
2013,6,KO,10,0.26
2013,6,MO,10,0.26
2013,6,NO,10,0.26
2013,6,SF,10,0.26
2013,6,CO,40,0.14
2013,6,FB,40,0.14
2013,6,KC,40,0.14
2013,6,KO,40,0.14
2013,6,MO,40,0.174
2013,6,NO,40,0.14
2013,6,SF,40,0.146
2013,7,CO,10,0.26
2013,7,FB,10,0.26
2013,7,KC,10,0.26
2013,7,KO,10,0.26
2013,7,MO,10,0.26
2013,7,NO,10,0.26
2013,7,SF,10,0.26
2013,7,CO,40,0.14
2013,7,FB,40,0.14
2013,7,KC,40,0.14
2013,7,KO,40,0.14
2013,7,MO,40,0.228
2013,7,NO,40,0.14
2013,7,SF,40,0.17
2013,8,CO,10,0.26
2013,8,FB,10,0.26
2013,8,KC,10,0.26
2013,8,KO,10,0.26
2013,8,MO,10,0.26
2013,8,NO,10,0.26
2013,8,SF,10,0.26
2013,8,CO,40,0.14
2013,8,FB,40,0.14
2013,8,KC,40,0.14
2013,8,KO,40,0.14
2013,8,MO,40,0.248
2013,8,NO,40,0.14
2013,8,SF,40,0.187
2013,9,CO,10,0.26
2013,9,FB,10,0.26
2013,9,KC,10,0.26
2013,9,KO,10,0.26
2013,9,MO,10,0.26
2013,9,NO,10,0.26
2013,9,SF,10,0.26
2013,9,CO,40,0.14
2013,9,FB,40,0.14
2013,9,KC,40,0.14
2013,9,KO,40,0.14
2013,9,MO,40,0.229
2013,9,NO,40,0.14
2013,9,SF,40,0.15
2013,10,CO,10,0.26
2013,10,KO,10,0.26
2013,10,NO,10,0.26
2013,10,SF,10,0.26
2013,10,CO,40,0.14
2013,10,FB,40,0.14
2013,10,KO,40,0.14
2013,10,MO,40,0.14
2013,10,NO,40,0.14
2013,10,SF,40,0.14
2013,11,CO,10,0.26
2013,11,CO,40,0.14
2013,11,FB,40,0.14
2013,11,SF,40,0.14
2014,3,CO,40,0.14
2014,3,NO,40,0.14
2014,4,CO,10,0.26
2014,4,KO,10,0.26
2014,4,NO,10,0.26
2014,4,CO,40,0.14
2014,4,FB,40,0.14
2014,4,MO,40,0.224
2014,4,NO,40,0.14
2014,4,SF,40,0.143
2014,5,CO,10,0.26
2014,5,KO,10,0.26
2014,5,MO,10,0.26
2014,5,NO,10,0.26
2014,5,SF,10,0.26
2014,5,CO,40,0.14
2014,5,FB,40,0.14
2014,5,KC,40,0.14
2014,5,KO,40,0.14
2014,5,MO,40,0.213
2014,5,NO,40,0.14
2014,5,SF,40,0.14
2014,6,CO,10,0.26
2014,6,FB,10,0.26
2014,6,KO,10,0.26
2014,6,MO,10,0.26
2014,6,NO,10,0.26
2014,6,SF,10,0.26
2014,6,CO,40,0.14
2014,6,FB,40,0.14
2014,6,KC,40,0.14
2014,6,KO,40,0.14
2014,6,MO,40,0.202
2014,6,NO,40,0.14
2014,6,SF,40,0.149
2014,7,CO,10,0.26
2014,7,FB,10,0.26
2014,7,KO,10,0.26
2014,7,MO,10,0.26
2014,7,NO,10,0.26
2014,7,SF,10,0.26
2014,7,CO,40,0.14
2014,7,FB,40,0.14
2014,7,KC,40,0.14
2014,7,KO,40,0.14
2014,7,MO,40,0.26
2014,7,NO,40,0.14
2014,7,SF,40,0.169
2014,8,CO,10,0.26
2014,8,FB,10,0.26
2014,8,KO,10,0.26
2014,8,MO,10,0.26
2014,8,NO,10,0.26
2014,8,SF,10,0.26
2014,8,CO,40,0.14
2014,8,FB,40,0.14
2014,8,KC,40,0.14
2014,8,KO,40,0.14
2014,8,MO,40,0.182
2014,8,NO,40,0.14
2014,8,SF,40,0.199
2014,9,CO,10,0.26
2014,9,FB,10,0.26
2014,9,KC,10,0.26
2014,9,KO,10,0.26
2014,9,NO,10,0.26
2014,9,SF,10,0.26
2014,9,CO,40,0.14
2014,9,FB,40,0.14
2014,9,KC,40,0.14
2014,9,KO,40,0.14
2014,9,MO,40,0.202
2014,9,NO,40,0.14
2014,9,SF,40,0.175
2014,10,CO,10,0.26
2014,10,KO,10,0.26
2014,10,NO,10,0.26
2014,10,SF,10,0.26
2014,10,CO,40,0.14
2014,10,FB,40,0.14
2014,10,KO,40,0.14
2014,10,MO,40,0.14
2014,10,NO,40,0.14
2014,10,SF,40,0.148
2014,11,CO,10,0.26
2014,11,CO,40,0.14
2014,11,FB,40,0.14
2014,11,SF,40,0.162
2015,3,CO,40,0.14
2015,3,NO,40,0.14
2015,4,CO,10,0.26
2015,4,KO,10,0.26
2015,4,NO,10,0.26
2015,4,CO,40,0.14
2015,4,FB,40,0.14
2015,4,MO,40,0.196
2015,4,NO,40,0.14
2015,4,SF,40,0.148
2015,5,CO,10,0.26
2015,5,FB,10,0.26
2015,5,KO,10,0.26
2015,5,MO,10,0.26
2015,5,NO,10,0.26
2015,5,SF,10,0.26
2015,5,CO,40,0.14
2015,5,FB,40,0.14
2015,5,KC,40,0.14
2015,5,KO,40,0.14
2015,5,MO,40,0.171
2015,5,NO,40,0.14
2015,5,SF,40,0.14
2015,6,CO,10,0.26
2015,6,FB,10,0.26
2015,6,KO,10,0.26
2015,6,MO,10,0.26
2015,6,NO,10,0.26
2015,6,SF,10,0.26
2015,6,CO,40,0.14
2015,6,FB,40,0.14
2015,6,KC,40,0.14
2015,6,KO,40,0.14
2015,6,MO,40,0.19
2015,6,NO,40,0.14
2015,6,SF,40,0.151
2015,7,CO,10,0.26
2015,7,FB,10,0.26
2015,7,KO,10,0.26
2015,7,MO,10,0.26
2015,7,NO,10,0.26
2015,7,SF,10,0.26
2015,7,CO,40,0.14
2015,7,FB,40,0.14
2015,7,KC,40,0.14
2015,7,KO,40,0.14
2015,7,MO,40,0.216
2015,7,NO,40,0.14
2015,7,SF,40,0.167
2015,8,CO,10,0.26
2015,8,FB,10,0.26
2015,8,KO,10,0.26
2015,8,MO,10,0.26
2015,8,NO,10,0.26
2015,8,SF,10,0.26
2015,8,CO,40,0.14
2015,8,FB,40,0.14
2015,8,KC,40,0.14
2015,8,KO,40,0.14
2015,8,MO,40,0.222
2015,8,NO,40,0.14
2015,8,SF,40,0.17
2015,9,CO,10,0.26
2015,9,FB,10,0.26
2015,9,KC,10,0.26
2015,9,NO,10,0.26
2015,9,SF,10,0.26
2015,9,CO,40,0.14
2015,9,FB,40,0.14
2015,9,KC,40,0.14
2015,9,KO,40,0.14
2015,9,MO,40,0.14
2015,9,NO,40,0.14
2015,9,SF,40,0.163
2015,10,CO,10,0.26
2015,10,KO,10,0.26
2015,10,NO,10,0.26
2015,10,SF,10,0.26
2015,10,CO,40,0.14
2015,10,FB,40,0.14
2015,10,KO,40,0.14
2015,10,NO,40,0.14
2015,10,SF,40,0.173
2015,11,CO,10,0.26
2015,11,CO,40,0.14
2015,11,FB,40,0.14
2016,3,CO,40,0.14
2016,3,NO,40,0.14
2016,4,CO,10,0.26
2016,4,KO,10,0.26
2016,4,NO,10,0.26
2016,4,CO,40,0.14
2016,4,FB,40,0.14
2016,4,MO,40,0.191
2016,4,NO,40,0.14
2016,4,SF,40,0.146
2016,5,CO,10,0.26
2016,5,KO,10,0.26
2016,5,MO,10,0.26
2016,5,NO,10,0.26
2016,5,SF,10,0.26
2016,5,CO,40,0.14
2016,5,FB,40,0.14
2016,5,KC,40,0.14
2016,5,KO,40,0.14
2016,5,MO,40,0.156
2016,5,NO,40,0.14
2016,5,SF,40,0.143
2016,6,CO,10,0.26
2016,6,FB,10,0.26
2016,6,KO,10,0.26
2016,6,MO,10,0.26
2016,6,NO,10,0.26
2016,6,SF,10,0.26
2016,6,CO,40,0.14
2016,6,FB,40,0.14
2016,6,KC,40,0.14
2016,6,KO,40,0.14
2016,6,MO,40,0.176
2016,6,NO,40,0.14
2016,6,SF,40,0.144
2016,7,CO,10,0.26
2016,7,KO,10,0.26
2016,7,NO,10,0.26
2016,7,CO,40,0.14
2016,7,FB,40,0.14
2016,7,KC,40,0.14
2016,7,KO,40,0.14
2016,7,MO,40,0.208
2016,7,NO,40,0.14
2016,7,SF,40,0.145
2016,8,CO,10,0.26
2016,8,FB,10,0.26
2016,8,NO,10,0.26
2016,8,SF,10,0.26
2016,8,CO,40,0.14
2016,8,FB,40,0.14
2016,8,KC,40,0.14
2016,8,KO,40,0.14
2016,8,NO,40,0.14
2016,8,SF,40,0.16
2016,9,CO,10,0.26
2016,9,FB,10,0.26
2016,9,KC,10,0.26
2016,9,NO,10,0.26
2016,9,SF,10,0.26
2016,9,CO,40,0.14
2016,9,FB,40,0.14
2016,9,KC,40,0.14
2016,9,KO,40,0.14
2016,9,NO,40,0.14
2016,9,SF,40,0.155
2016,10,CO,10,0.26
2016,10,KO,10,0.26
2016,10,NO,10,0.26
2016,10,SF,10,0.26
2016,10,CO,40,0.14
2016,10,FB,40,0.14
2016,10,KO,40,0.14
2016,10,NO,40,0.14
2016,10,SF,40,0.145
2016,11,CO,10,0.26
2016,11,CO,40,0.14
2016,11,FB,40,0.14
2017,3,CO,40,0.14
2017,3,NO,40,0.14
2017,4,NO,10,0.26
2017,4,CO,40,0.14
2017,4,FB,40,0.14
2017,4,MO,40,0.169
2017,4,NO,40,0.14
2017,4,SF,40,0.146
2017,5,MO,10,0.26
2017,5,NO,10,0.26
2017,5,CO,40,0.14
2017,5,FB,40,0.14
2017,5,MO,40,0.156
2017,5,NO,40,0.14
2017,5,SF,40,0.143
2017,6,MO,10,0.26
2017,6,NO,10,0.26
2017,6,CO,40,0.14
2017,6,MO,40,0.163
2017,6,NO,40,0.14
2017,6,SF,40,0.146
2017,7,NO,10,0.26
2017,7,CO,40,0.14
2017,7,MO,40,0.165
2017,7,NO,40,0.14
2017,7,SF,40,0.147
2017,8,SF,10,0.26
2017,8,CO,40,0.14
2017,8,FB,40,0.14
2017,8,NO,40,0.14
2017,8,SF,40,0.146
2017,9,FB,10,0.26
2017,9,NO,10,0.26
2017,9,SF,10,0.26
2017,9,CO,40,0.14
2017,9,FB,40,0.14
2017,9,NO,40,0.14
2017,9,SF,40,0.146
2017,10,CO,10,0.26
2017,10,KO,10,0.26
2017,10,NO,10,0.26
2017,10,SF,10,0.26
2017,10,CO,40,0.14
2017,10,FB,40,0.14
2017,10,KO,40,0.14
2017,10,NO,40,0.14
2017,10,SF,40,0.148
2017,11,CO,10,0.26
2017,11,CO,40,0.14
2017,11,FB,40,0.14
2018,3,CO,40,0.14
2018,3,NO,40,0.14
2018,4,CO,40,0.14
2018,4,MO,40,0.16
2018,4,NO,40,0.14
2018,5,CO,10,0.26
2018,5,KC,10,0.26
2018,5,KO,10,0.26
2018,5,MO,10,0.26
2018,5,NO,10,0.26
2018,5,CO,40,0.14
2018,5,KO,40,0.14
2018,5,MO,40,0.15
2018,5,NO,40,0.14
2018,6,CO,10,0.26
2018,6,KC,10,0.26
2018,6,KO,10,0.26
2018,6,MO,10,0.26
2018,6,NO,10,0.26
2018,6,CO,40,0.14
2018,6,FB,40,0.14
2018,6,KC,40,0.14
2018,6,KO,40,0.14
2018,6,MO,40,0.16
2018,6,NO,40,0.14
2018,6,SF,40,0.141
2018,7,CO,10,0.26
2018,7,FB,10,0.26
2018,7,KC,10,0.26
2018,7,KO,10,0.26
2018,7,NO,10,0.26
2018,7,SF,10,0.26
2018,7,CO,40,0.14
2018,7,FB,40,0.14
2018,7,KC,40,0.14
2018,7,KO,40,0.14
2018,7,MO,40,0.191
2018,7,NO,40,0.14
2018,7,SF,40,0.151
2018,8,CO,10,0.26
2018,8,FB,10,0.26
2018,8,KC,10,0.26
2018,8,KO,10,0.26
2018,8,NO,10,0.26
2018,8,SF,10,0.26
